row,column,ha_id_number,plot,ranch,bdffp_reserve_no,habitat
A,9,3489,5753,PAL,3114,1-ha
A,9,3489,5753,PAL,3114,1-ha
A,9,3489,5753,PAL,3114,1-ha
A,9,3489,5753,PAL,3114,1-ha
A,9,3489,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
A,4,3490,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
B,10,3491,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3492,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
A,9,3493,5753,PAL,3114,1-ha
B,10,3494,5753,PAL,3114,1-ha
B,10,3494,5753,PAL,3114,1-ha
B,10,3494,5753,PAL,3114,1-ha
B,10,3494,5753,PAL,3114,1-ha
B,10,3494,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
D,3,3495,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
E,8,3496,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
A,10,3497,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
B,9,3498,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
C,3,3499,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
A,9,3500,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
B,3,3501,5753,PAL,3114,1-ha
D,3,3502,5753,PAL,3114,1-ha
D,3,3502,5753,PAL,3114,1-ha
D,3,3502,5753,PAL,3114,1-ha
D,3,3502,5753,PAL,3114,1-ha
D,3,3502,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
B,4,3503,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
E,2,3504,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
B,9,3505,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
D,5,3506,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,9,3507,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,10,3508,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,3,3509,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,9,3510,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
A,8,3511,5753,PAL,3114,1-ha
B,8,3512,5753,PAL,3114,1-ha
B,8,3512,5753,PAL,3114,1-ha
B,8,3512,5753,PAL,3114,1-ha
B,8,3512,5753,PAL,3114,1-ha
B,8,3512,5753,PAL,3114,1-ha
B,8,3512,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,6,3513,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
B,8,3514,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
D,4,3515,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,9,3516,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3517,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
A,10,3518,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,9,3519,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
B,10,3520,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3521,5753,PAL,3114,1-ha
E,7,3522,5753,PAL,3114,1-ha
E,7,3522,5753,PAL,3114,1-ha
E,7,3522,5753,PAL,3114,1-ha
E,7,3522,5753,PAL,3114,1-ha
E,7,3522,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
C,8,3523,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
E,5,3524,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
A,4,3525,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
D,7,3526,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,10,3528,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
E,4,3529,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,10,3530,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
D,4,3531,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
A,7,3532,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
D,3,3533,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
B,3,3534,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
C,10,3535,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
A,10,3536,5753,PAL,3114,1-ha
D,5,3537,5753,PAL,3114,1-ha
D,5,3537,5753,PAL,3114,1-ha
D,5,3537,5753,PAL,3114,1-ha
D,5,3537,5753,PAL,3114,1-ha
D,5,3537,5753,PAL,3114,1-ha
D,5,3537,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
E,2,3539,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
D,10,3540,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
E,4,3541,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
C,7,3542,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
E,2,3543,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
A,7,3544,5753,PAL,3114,1-ha
B,10,3545,5753,PAL,3114,1-ha
B,10,3545,5753,PAL,3114,1-ha
B,10,3545,5753,PAL,3114,1-ha
B,10,3545,5753,PAL,3114,1-ha
B,10,3545,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3546,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
C,8,3547,5753,PAL,3114,1-ha
E,10,3548,5753,PAL,3114,1-ha
E,10,3548,5753,PAL,3114,1-ha
E,10,3548,5753,PAL,3114,1-ha
E,10,3548,5753,PAL,3114,1-ha
E,10,3548,5753,PAL,3114,1-ha
E,10,3548,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
A,10,3549,5753,PAL,3114,1-ha
